customer_id,age,gender,tenure_months,total_spend_inr,num_support_tickets,last_order_days_ago,churn_status
100626,28,Male,15,43874.58,0,36,Churned
100627,23,Male,52,73539.59,1,1,Active
100628,33,Male,68,21767.4,1,346,Active
100629,35,,19,5828.82,0,387,Active
100630,48,Female,25,39184.77,1,300,Active
100631,14,Male,25,32377.32,0,183,Active
100632,53,Male,33,34617.46,1,316,Active
100633,33,Female,60,,4,387,Active
100634,29,Male,37,46519.0,0,85,Churned
100635,22,Female,43,30027.56,0,82,Churned
100636,15,M,9,64852.9,0,159,Active
100637,44,Female,14,49207.93,1,248,Active
100638,35,Female,3,66853.46,0,228,Churned
100639,19,Female,69,68573.39,3,317,Active
100640,19,F,56,13381.09,0,49,Active
100641,30,F,26,,0,300,Churned
100642,55,Female,53,24495.88,1,287,Churned
100643,31,Male,41,62895.75,0,328,Churned
100644,16,Female,21,55231.02,0,345,Active
100645,32,Male,39,15707.33,0,302,Active
100646,31,Female,23,70466.08,4,212,Active
100647,2,Female,58,51577.45,0,139,Active
100648,34,Male,69,71198.85,0,104,Active
100649,32,Male,29,15941.43,2,65,Active
100650,43,Female,62,65358.18,5,145,Active
100651,57,F,53,50437.39,1,372,Churned
100652,48,Female,45,41869.21,4,28,Churned
100653,31,Female,27,61717.95,3,82,ACTIVE
100654,21,Male,34,47831.93,0,330,Active
100655,65,Female,14,50550.41,0,9,Active
100656,35,Female,41,19771.62,1,162,Active
100657,35,Female,60,61461.97,1,223,Churned
100658,34,Male,42,49122.4,0,131,Churned
100659,37,Female,51,,5,129,Churned
100660,33,Male,11,27013.0,1,316,active
100661,28,Male,35,25546.55,3,353,Churned
100662,28,,19,2768.82,2,306,Churned
100663,34,Male,65,57876.79,0,136,Churned
100664,28,Male,61,25443.26,4,286,Active
100665,26,Female,47,25213.71,2,97,Active
100666,36,M,14,51962.65,0,337,Churned
100667,31,Female,67,19712.3,3,9,Active
100668,53,Female,52,68267.52,0,278,Churned
100669,3,M,32,40816.88,1,394,Active
100670,48,Male,10,72741.32,0,323,Active
100671,49,Male,17,6673.49,3,209,Churned
100672,10,Male,40,25925.08,2,9,Churned
100673,30,M,68,29228.81,0,303,Active
100674,30,Male,63,55051.13,0,296,Active
100675,18,Male,15,16759.21,0,292,Active
100676,25,Female,39,28775.59,1,147,Active
100677,21,Female,57,68387.55,0,354,Churned
100678,56,Female,10,9476.77,5,2,Active
100679,46,Female,71,56153.98,4,339,Churned
100680,50,Male,17,52983.9,1,161,Active
100681,43,Female,17,10657.38,0,64,Churned
100682,21,Female,16,51948.31,3,255,active
100683,-5,F,3,43164.0,3,119,Active
100684,999,Male,51,22276.65,0,111,Churned
100685,20,M,46,24024.45,0,191,Active
100686,43,Female,55,,5,208,Active
100687,32,Male,26,18095.11,0,214,Active
100688,30,Female,31,38945.76,4,92,Active
100689,43,Male,19,51405.08,5,78,Active
100690,40,,68,10612.73,0,6,Churned
100691,30,M,15,69994.19,5,395,Active
100692,48,Male,58,20286.94,0,46,ACTIVE
100693,22,Male,30,24593.78,0,276,Active
100694,42,Male,48,50292.56,0,113,Churned
100695,42,Male,56,6786.18,0,16,Active
100696,31,Male,42,47443.34,0,251,ACTIVE
100697,38,Male,24,68786.22,0,253,Active
100698,19,Female,52,,0,250,Active
100699,46,Male,43,27781.17,0,48,Active
100700,32,M,34,18192.71,3,113,Active
100701,28,M,60,61588.89,1,260,Active
100702,47,Female,3,13402.98,3,176,Active
100703,26,M,68,26650.49,0,98,Active
100704,18,Male,11,45475.61,0,365,Active
100705,16,Male,13,30937.03,0,195,Active
100706,42,Female,50,,0,285,Active
100707,19,Female,19,71131.33,1,149,Active
100708,56,Female,44,26004.63,1,298,Active
100709,10,F,33,33978.19,0,384,Active
100710,55,,38,13398.35,0,306,active
100711,37,Female,3,65035.92,0,345,Active
100712,33,Female,65,22565.73,2,382,Churned
100713,28,Male,35,2466.91,0,3,Active
100714,39,Male,36,24413.79,1,279,Active
100715,34,Female,38,73820.42,0,363,Active
100716,48,Female,39,11866.37,4,261,Active
100717,36,Female,25,3308.98,0,223,Churned
100718,36,Male,64,43784.99,0,281,Churned
100719,30,Female,13,28503.32,2,291,Active
100720,34,Male,68,59828.17,0,235,Active
100721,38,Female,70,55159.69,3,65,Active
100722,14,Male,1,14721.01,1,207,Churned
100723,18,Male,54,42782.79,1,295,Churned
100724,43,Male,9,3400.26,2,216,Churned
100725,37,Male,36,33521.39,0,379,Active
100726,32,F,37,,2,111,active
100727,35,Male,59,31706.95,0,274,Active
100728,39,Male,21,9728.61,2,281,active
100729,28,Female,20,,1,356,Active
100730,-5,Female,1,,1,385,Active
100731,37,Male,59,66958.2,0,137,Churned
100732,23,Male,28,26388.84,0,169,Active
100733,39,,71,13148.75,1,351,Churned
100734,14,Female,56,73417.6,0,278,Active
100735,47,Male,9,,0,230,CHURNED
100736,40,Female,65,36272.47,0,194,Active
100737,38,Male,36,55878.97,1,173,CHURNED
100738,46,Male,34,13496.33,0,276,Churned
100739,54,Female,32,43919.24,4,377,Active
100740,47,F,66,66872.01,0,215,Active
100741,12,Male,25,2707.07,0,140,Active
100742,19,M,51,50797.54,0,202,Active
100743,27,Male,63,41805.37,0,380,active
100744,35,Male,45,71359.26,2,64,Active
100745,41,Male,26,20143.69,0,160,Active
100746,26,Male,21,64557.98,0,62,Churned
100747,37,F,51,23864.94,99,133,Active
100748,25,Female,24,32809.9,0,120,Active
100749,27,Male,12,16783.28,0,300,Churned
100750,18,,11,64905.74,0,157,Active
100751,23,M,27,15460.31,0,289,Active
100752,18,Female,23,64566.96,2,343,Churned
100753,23,F,33,34715.39,5,356,Active
100754,47,Male,38,62796.33,2,13,Churned
100755,23,M,55,20572.15,2,306,Active
100756,66,Female,70,10822.03,99,386,Active
100757,40,M,42,42067.13,2,228,Active
100758,37,Female,29,38698.34,0,274,Active
100759,24,Male,34,27388.95,0,231,Active
100760,43,Female,57,50048.78,1,66,Churned
100761,28,Male,3,8040.57,0,228,Active
100762,36,Male,6,,0,145,Active
100763,65,Male,48,,2,161,Active
100764,33,F,64,10542.64,0,355,Active
100765,48,Male,13,68311.01,1,289,Active
100766,26,Female,36,35024.89,0,352,Churned
100767,34,Male,70,57492.85,1,84,Churned
100768,56,,33,7594.65,0,22,Active
100769,27,Male,57,5252.4,0,125,Active
100770,999,Female,55,37619.06,2,181,ACTIVE
100771,43,M,13,24350.79,3,44,Active
100772,28,Female,51,1363.14,1,331,Active
100773,42,Male,53,14563.8,1,370,Active
100774,46,Female,36,17189.39,3,284,Active
100775,42,F,5,22349.47,0,265,active
100776,16,Female,25,65937.63,0,363,Churned
100777,26,Male,37,32124.59,0,278,Active
100778,32,F,19,51278.0,0,217,Active
100779,34,Male,35,2361.31,5,85,Active
100780,42,Female,34,61230.5,1,281,Churned
100781,37,M,54,18784.34,1,337,Active
100782,18,Male,46,,1,79,Active
100783,39,Female,6,4348.98,3,7,Active
100784,42,Female,1,31317.28,0,315,Active
100785,41,F,71,64090.68,1,224,Churned
100786,47,Male,34,29026.34,0,195,CHURNED
100787,45,Female,56,68236.79,2,289,Churned
100788,40,M,26,65191.12,2,356,ACTIVE
100789,34,Male,42,5585.11,5,360,Churned
100790,15,Male,38,23590.12,0,316,Churned
100791,40,,26,68370.88,0,81,ACTIVE
100792,37,Male,59,3205.86,3,122,Active
100793,38,,24,57669.81,3,58,Active
100794,19,Male,21,68075.67,0,300,Active
100795,22,Male,60,58016.36,0,121,Active
100796,47,Female,20,₹56042.26,0,48,CHURNED
100797,34,Female,6,63408.33,0,125,ACTIVE
100798,43,Female,67,50268.43,3,153,Churned
100799,35,Female,10,32309.12,0,313,Active
100800,35,M,12,5643.91,2,13,Churned
100801,46,Male,22,59309.59,0,333,Active
100802,28,Female,62,67988.77,0,268,Active
100803,36,Male,61,38857.4,0,224,Churned
100804,29,Female,17,40405.78,1,227,Active
100805,999,Male,10,30843.24,4,364,ACTIVE
100806,31,Male,12,64409.31,1,191,Churned
100807,999,Female,40,2095.44,1,250,Active
100808,29,Male,23,47216.59,0,190,Active
100809,50,Male,40,68148.57,0,372,Churned
100810,24,Female,50,8638.45,0,28,Active
100811,32,Female,10,71978.18,0,223,Churned
100812,29,M,4,72608.18,1,372,Active
100813,52,Female,1,69804.38,0,203,Active
100814,37,Male,43,35228.41,0,42,Active
100815,-5,Female,5,29339.78,0,189,Active
100816,17,Male,34,53240.13,0,80,Active
100817,38,Female,66,24583.08,5,38,Active
100818,45,,24,6057.47,0,337,CHURNED
100819,35,Female,14,67705.24,0,109,Churned
100820,47,Female,41,47979.35,1,114,Active
100821,28,Male,42,16329.43,0,364,Active
100822,51,Female,13,2362.23,2,133,Active
100823,62,M,29,54540.18,4,340,Active
100824,30,Male,65,64107.19,0,176,Active
100825,29,Male,46,31017.92,0,163,Active
100826,52,Female,34,6986.47,1,304,Active
100827,53,Female,63,48997.97,1,235,active
100828,28,Male,4,22972.75,3,270,Churned
100829,29,F,28,11652.06,0,54,Churned
100830,31,Male,1,38769.35,0,154,Active
100831,18,Male,36,36656.44,1,374,CHURNED
100832,23,Female,13,39241.01,5,365,Active
100833,22,Male,5,61970.99,3,238,Active
100834,25,Female,14,36856.4,2,42,Active
100835,34,Male,32,67640.0,0,216,Active
100836,37,Male,50,63293.99,2,95,Active
100837,53,Male,27,49182.58,0,146,Active
100838,23,F,35,5207.04,0,103,ACTIVE
100839,46,Female,3,65005.88,0,306,CHURNED
100840,32,Female,4,68012.33,4,125,Churned
100841,34,Male,7,28753.49,0,342,Active
100842,43,Female,3,,2,149,Active
100843,21,Female,59,21795.53,0,162,Active
100844,39,F,1,2089.01,2,217,Active
100845,36,Female,28,36479.38,0,40,Active
100846,40,Female,59,10572.56,5,119,Active
100847,38,Male,53,14566.03,1,111,Active
100848,64,Female,10,36572.6,0,286,Active
100849,27,Female,71,65160.84,0,198,Churned
100850,28,F,3,63502.82,1,117,ACTIVE
100851,27,Male,7,72415.06,0,25,Churned
100852,28,Male,9,36718.37,0,285,Active
100853,27,Female,69,41848.66,1,67,Active
100854,49,Male,13,61836.6,2,185,Active
100855,52,Male,40,52775.83,0,303,Active
100856,28,M,62,14528.84,1,216,Active
100857,25,Female,62,30464.93,1,105,Active
100858,40,M,10,69757.79,4,145,Active
100859,28,M,11,11813.41,3,109,active
100860,42,Male,62,16492.37,0,50,Active
100861,37,Female,56,30648.84,3,212,Churned
100862,16,Male,49,70550.69,0,90,Active
100863,53,F,16,9422.54,0,389,Active
100864,56,Female,9,50797.74,0,269,Active
100865,27,Male,33,10777.07,3,191,Active
100866,30,Male,35,39813.08,5,295,CHURNED
100867,38,Female,39,40705.7,5,17,Active
100868,39,Male,25,4154.33,1,232,Active
100869,42,Male,56,71604.72,0,355,Churned
100870,59,Female,48,60690.07,0,80,Active
100871,32,M,10,23411.21,0,59,Churned
100872,25,Male,41,10666.2,1,352,Active
100873,18,Female,59,26576.38,2,378,Active
100874,26,M,28,67176.46,0,392,Churned
100875,34,Male,41,10818.59,1,30,ACTIVE
100876,-5,F,66,26849.47,1,131,Active
100877,28,Male,51,,4,123,Churned
100878,999,Female,62,3433.44,0,51,active
100879,34,Female,30,,1,80,Churned
100880,49,Female,40,45076.91,0,251,Churned
100881,65,M,40,24973.38,0,192,Active
100882,28,Male,69,65418.88,0,74,Churned
100883,29,Male,62,70320.64,0,379,CHURNED
100884,47,Female,15,33674.17,1,111,Churned
100885,43,M,3,40369.52,1,199,Active
100886,57,Male,24,47679.81,3,368,Active
100887,42,M,41,50175.59,2,177,Churned
100888,30,Male,63,5681.09,0,20,Active
100889,42,Male,48,4972.28,4,205,ACTIVE
100890,-5,Female,61,65053.49,3,29,Active
100891,44,Male,48,17270.53,1,10,CHURNED
100892,-5,Female,47,44223.81,0,9,Churned
100893,47,Male,56,47225.71,0,364,ACTIVE
100894,49,Male,8,13170.36,2,63,Active
100895,51,Female,18,57358.15,0,33,ACTIVE
100896,42,Female,23,65079.98,0,152,Active
100897,32,Female,69,22117.95,0,80,Active
100898,36,Female,65,65960.17,0,32,CHURNED
100899,49,Male,46,6996.75,3,4,Active
100900,25,Female,66,60234.33,3,190,Active
100901,39,,69,48368.23,0,334,Churned
100902,30,M,22,44150.2,0,126,Active
100903,35,Male,65,18029.82,0,375,CHURNED
100904,50,Male,12,27776.29,0,22,Active
100905,37,F,19,68362.52,0,151,Active
100906,35,Female,22,35464.84,2,218,active
100907,18,Female,55,44984.13,0,282,Active
100908,43,Female,62,70253.01,1,305,Active
100909,42,Male,51,35520.14,0,172,active
100910,60,Female,48,29731.92,0,239,Active
100911,31,,17,67096.96,0,150,Active
100912,37,Female,13,68405.71,1,108,Churned
100913,37,Male,28,27243.23,0,195,CHURNED
100914,53,Male,67,44807.24,3,52,ACTIVE
100915,33,Male,5,72315.86,0,142,Active
100916,38,Female,60,,1,64,Active
100917,42,Male,15,3945.38,5,173,Active
100918,37,Male,44,39226.96,1,192,Active
100919,29,F,46,22551.77,1,158,Active
100920,37,Male,29,44056.89,0,397,Churned
100921,47,Male,68,54597.86,3,154,Active
100922,22,Male,49,6111.5,1,232,Churned
100923,36,Male,43,66295.19,0,160,active
100924,26,Female,68,21489.64,0,51,Active
100925,49,F,20,29219.71,1,215,Active
100926,16,M,18,25940.72,0,290,Churned
100927,28,Female,64,63147.78,2,108,Active
100928,39,Female,49,13628.26,0,372,Churned
100929,53,Female,42,3121.82,0,204,Active
100930,34,Male,12,72913.32,0,215,Active
100931,28,Male,36,73566.8,0,28,Churned
100932,57,F,8,20069.27,0,275,Active
100933,17,Male,28,1692.09,1,176,Churned
100934,8,Male,60,48797.87,4,354,ACTIVE
100935,40,Female,49,48986.28,3,72,Active
100936,28,Female,38,70586.4,0,362,Churned
100937,22,Male,58,23086.82,0,71,Churned
100938,43,Male,5,15023.31,0,283,Churned
100939,37,Male,46,46612.29,5,51,Active
100940,28,Female,2,42711.66,2,84,Active
100941,19,Male,25,54112.52,0,54,Active
100942,45,Female,1,66499.43,0,123,Active
100943,42,Female,69,42421.14,2,227,Active
100944,33,F,40,12105.57,0,17,CHURNED
100945,57,Male,68,45261.54,5,220,Churned
100946,22,Male,69,28683.52,99,72,Active
100947,16,Female,69,34502.39,2,114,CHURNED
100948,26,Female,16,72001.84,0,351,Churned
100949,34,Male,54,42066.08,0,129,Active
100950,37,Female,63,12073.89,0,105,Active
100951,32,Male,18,33793.74,2,270,CHURNED
100952,39,Male,17,,0,391,Active
100953,-5,Female,4,,0,64,Active
100954,52,Male,9,53705.32,0,392,Churned
100955,34,M,31,47514.11,0,152,Active
100956,48,Female,5,37836.38,5,385,Active
100957,39,Female,16,32319.63,4,227,active
100958,40,Female,42,24844.11,2,200,Active
100959,41,Female,41,7512.64,4,69,Churned
100960,40,Male,30,23145.95,0,32,Active
100961,42,F,26,63041.2,1,1,Active
100962,-5,,49,58991.98,0,194,active
100963,37,Male,31,72951.51,0,234,Active
100964,43,Male,50,49548.97,0,393,Churned
100965,33,Male,15,41969.34,3,204,Churned
100966,52,Female,52,22907.29,0,74,Active
100967,26,Female,38,6687.66,2,152,Active
100968,56,M,38,46733.36,2,361,Active
100969,34,Female,60,,0,370,active
100970,17,Female,20,57171.51,0,147,Active
100971,36,Female,44,31477.49,3,51,Churned
100972,-5,Female,63,73930.8,0,337,Active
100973,45,Female,50,30423.29,3,258,Active
100974,27,Female,22,25647.3,0,10,active
100975,29,Female,54,65452.99,3,103,active
100976,12,Female,9,30267.48,3,134,ACTIVE
100977,29,Female,15,65446.4,0,190,CHURNED
100978,5,Female,48,3024.22,0,66,Active
100979,15,Female,20,52251.91,0,264,Active
100980,44,Female,35,6317.11,0,324,Active
100981,999,Female,67,11969.2,1,187,CHURNED
100982,40,Female,60,52805.55,0,306,active
100983,23,Female,34,22439.53,3,351,Active
100984,34,Male,54,16572.07,3,292,Churned
100985,34,Male,12,60312.93,2,136,Churned
100986,21,Female,19,,0,95,Churned
100987,53,Female,26,18196.17,0,187,ACTIVE
100988,45,,23,24472.5,3,232,Churned
100989,32,Male,33,53841.42,3,334,Active
100990,35,Male,57,61331.67,0,392,Active
100991,37,Male,30,74938.01,0,378,Active
100992,-5,Male,23,21229.43,0,345,Active
100993,32,Female,36,42189.78,3,206,Active
100994,26,Male,43,10917.4,2,299,Active
100995,22,Female,66,25482.17,0,233,Active
100996,31,Female,53,4327.67,1,63,Active
100997,56,Female,60,16602.05,0,337,Active
100998,42,M,37,38484.33,2,369,Active
100999,28,Female,61,13118.18,2,268,Active
101000,41,Male,53,66814.36,3,340,Active
101001,51,F,12,53562.87,1,354,Active
101002,46,M,35,3052.46,0,56,Churned
101003,35,Male,67,65875.92,2,49,Active
101004,27,Male,38,73321.75,3,395,Active
101005,43,Male,24,38137.76,1,27,Active
101006,39,Male,40,24281.19,0,393,Active
101007,45,,65,20496.37,0,82,Active
101008,42,Female,57,7469.04,0,230,Active
101009,999,Male,45,37379.09,0,36,Churned
101010,28,F,13,4710.36,0,220,Active
101011,50,Female,6,38283.95,0,374,Churned
101012,37,Male,71,19688.58,4,234,ACTIVE
101013,59,F,47,,1,157,Active
101014,26,M,44,31960.43,0,79,Active
101015,55,M,32,23578.45,0,297,Active
101016,37,Female,3,34199.23,5,236,Active
101017,27,Female,54,36078.51,0,28,Active
101018,29,Male,38,62693.19,99,192,Active
101019,31,Female,4,50267.97,2,152,Churned
101020,40,,17,33053.59,0,101,ACTIVE
101021,41,Male,37,67987.9,3,278,Churned
101022,-5,Female,36,56924.82,1,47,Active
101023,34,Female,58,6603.05,0,17,Active
101024,60,Male,41,12377.19,2,385,ACTIVE
101025,55,Female,8,7043.42,2,345,Churned
101026,40,Male,67,24595.89,2,12,Active
101027,35,Female,30,33237.85,2,276,Churned
101028,36,Male,52,38314.2,1,261,Churned
101029,42,F,25,64004.5,1,254,Active
101030,22,Male,52,2328.77,3,15,ACTIVE
101031,31,Male,59,32693.34,1,25,Churned
101032,14,Male,30,31413.88,0,163,Active
101033,39,F,67,71113.22,1,108,active
101034,42,Female,4,18836.73,0,311,active
101035,29,Female,57,10058.03,0,63,active
101036,53,Female,63,11527.26,0,243,Active
101037,20,Female,32,,0,303,Active
101038,17,Male,51,29926.88,0,116,Churned
101039,37,Female,63,56806.51,0,320,Churned
101040,47,Male,1,24915.5,1,22,Active
101041,55,,19,10469.17,0,106,Active
101042,29,Female,35,29628.81,0,333,Churned
101043,47,Female,63,66344.64,3,330,Active
101044,34,Male,26,31008.96,3,336,Active
101045,32,Female,13,62688.45,0,383,Active
101046,45,Male,23,28493.23,3,130,active
101047,42,Male,35,21822.54,1,126,Active
101048,16,Male,12,58339.84,0,370,Active
101049,52,Female,9,16483.36,2,228,Active
101050,51,Female,67,18155.47,4,371,Active
101051,27,Male,44,4686.15,1,317,Active
101052,39,Male,61,14900.58,0,261,Active
101053,40,Female,21,29032.34,0,28,Active
101054,38,Female,7,30568.38,0,337,Churned
101055,28,Male,11,32126.48,0,15,Active
101056,26,Male,45,36497.28,0,183,Active
101057,34,F,32,43321.39,0,376,ACTIVE
101058,-5,,36,15017.75,1,294,Active
101059,41,,37,46431.87,0,210,CHURNED
101060,30,M,41,25905.04,0,14,Active
101061,44,Male,49,55316.79,0,32,Active
101062,0,Male,15,,0,44,ACTIVE
101063,48,Male,13,42015.88,5,348,Active
101064,14,Male,53,51726.04,1,374,Churned
101065,30,,33,25643.41,0,116,Active
101066,21,Female,32,32763.24,0,123,Active
101067,19,Female,48,44134.44,0,372,Active
101068,48,Male,68,32195.12,1,102,Churned
101069,29,F,57,33875.05,0,4,Churned
101070,39,M,62,21164.04,0,371,Churned
101071,34,Male,2,22266.49,0,190,CHURNED
101072,40,M,16,52722.85,0,203,Active
101073,35,Male,8,1316.8,0,238,Churned
101074,19,Male,19,8051.49,5,59,Active
101075,46,Female,32,71211.93,0,331,Active
101076,29,Female,67,14839.34,5,145,Active
101077,16,Male,32,31940.95,1,4,Churned
101078,-5,Male,25,63876.7,0,260,Active
101079,53,,53,1007.58,1,396,Churned
101080,45,Female,25,69463.26,0,241,Active
101081,999,Female,33,4958.16,1,303,Churned
101082,999,Male,31,13644.31,0,391,Churned
101083,31,Male,36,,0,229,Active
101084,59,Male,49,39444.48,1,140,Active
101085,39,Male,44,70788.98,0,327,Active
101086,40,Male,48,63088.71,0,54,Active
101087,47,Male,30,48341.39,4,63,Active
101088,37,Female,13,14726.16,3,143,Churned
101089,31,Male,43,65350.19,3,56,Active
101090,32,M,16,56853.38,1,73,Active
101091,34,Male,26,,0,97,Active
101092,34,Female,47,60576.6,0,358,Active
101093,43,Male,37,65909.2,4,80,Active
101094,-5,Female,3,52668.72,3,287,Churned
101095,43,Male,26,8428.43,0,271,active
101096,34,,15,73834.27,2,130,Churned
101097,35,Female,66,6624.07,3,13,Active
101098,11,Female,28,49431.08,1,248,Churned
101099,45,Male,38,9178.87,3,5,Churned
101100,39,Female,44,68000.59,0,32,Churned
101101,46,Female,53,,0,181,Churned
101102,0,Male,4,38851.22,1,106,Active
101103,60,Female,44,14228.36,1,237,Active
101104,33,M,46,41445.6,5,21,Active
101105,48,Female,26,70474.15,3,225,Active
101106,22,M,13,67720.85,0,203,Active
101107,42,M,69,5728.3,0,41,CHURNED
101108,22,F,44,28991.13,1,343,Churned
101109,27,Female,53,20789.92,0,161,Active
101110,57,Female,51,,0,232,Active
101111,32,Female,13,62695.96,1,136,Churned
101112,37,Female,41,55675.03,1,292,Active
101113,45,,11,26454.39,3,33,Churned
101114,40,Male,37,29317.27,0,29,Active
101115,36,Male,60,49414.87,0,351,Churned
101116,39,Male,32,15372.66,0,57,Churned
101117,63,Male,45,8601.87,1,328,Active
101118,34,Male,18,18951.55,2,346,CHURNED
101119,37,Female,20,10178.4,0,370,Active
101120,47,Male,44,27046.83,0,180,Active
101121,48,Female,36,,0,371,Churned
101122,49,Female,69,9902.16,2,126,Churned
101123,42,Male,37,61555.84,0,124,active
101124,21,Male,33,40563.95,0,372,Active
101125,54,Female,19,47834.83,0,253,Active
101126,21,Female,51,13586.1,3,359,Active
101127,38,M,32,12201.63,0,258,Active
101128,25,M,22,13043.03,0,90,Churned
101129,34,,1,50362.65,0,18,Active
101130,38,Female,54,56336.33,0,219,Active
101131,999,F,20,69098.13,1,178,Churned
101132,40,M,58,30466.23,0,209,Active
101133,54,F,35,35185.73,0,301,Active
101134,40,Male,70,35750.03,4,15,ACTIVE
101135,32,,70,20972.44,2,235,Churned
101136,46,Female,61,25289.22,0,135,Active
101137,49,Female,63,63664.7,0,209,Churned
